Especie,Latitud,Longitud,Fecha,Tamaño,Peso,Profundidad,Temperatura del agua,Salinidad,Oxígeno disuelto,Clorofila,Tipo de fondo marino,Presencia de depredadores,Dieta principal,Tipo de hábitat,Migratorio,Velocidad de nado,Color predominante,Tipo de agua,Método de avistamiento,Sexo,Edad estimada,Estado de conservación,Número de aletas,Presencia de parásitos,Dieta reciente
Tiburón Blanco,6.5607307429356965,-123.23760765137953,2023-07-21,43.90572971909286,34.147633525020304,289.56347394282983,9.387850143395724,36.646809694150036,6.618590164073468,2.653559096818576,lodo,sí,peces pequeños,pelágico,sí,21.77872645906034,azul,dulce,visual,femenino,49,no amenazado,7,no,peces pequeños
Pez Payaso,-28.17881389806598,-16.810400063217998,2022-10-03,158.3113749764753,29.156287493422663,277.7919705068475,17.204897625992245,37.25320287405033,7.423927821087901,1.8576081718650619,coral,no,plancton,arrecife,no,22.208793011030814,verde,salobre,red,indeterminado,28,no amenazado,6,no,moluscos
Bacalao,11.181812277764777,-35.71525980558229,2023-02-28,45.7519025760948,25.53374957844043,229.77845879473733,24.585202381928386,35.22830471747262,2.587668152422064,1.409823757373754,coral,sí,peces pequeños,costero,no,19.311547972264858,rojo,salobre,red,indeterminado,40,no amenazado,3,no,crustáceos
Salmón,-28.545617474466013,101.87220483150952,2022-09-27,54.14090831271684,40.815197605329175,347.59674101487514,22.86163071716918,34.937527139644764,7.157744542300006,1.5515106781556058,coral,no,peces pequeños,profundo,no,9.944822983809681,azul,salada,red,masculino,40,en peligro,3,no,moluscos
Pez Payaso,-38.35180256939405,-130.38332516198352,2022-11-23,185.04923550591184,34.2886321547939,257.1671948499146,17.33910717601819,30.6970668409231,6.0980074590624795,2.8953549573509427,coral,sí,crustáceos,costero,no,10.39561852345,azul,salobre,sonar,femenino,18,no amenazado,3,sí,peces pequeños
Salmón,4.557498216482735,14.108762639089576,2023-03-06,21.751247991197836,41.141732767006395,275.5455075817322,10.110681163847097,33.63743279273769,2.3039609339945066,0.13208484524614575,arena,sí,peces pequeños,profundo,no,5.709413682796696,verde,salobre,visual,masculino,36,en peligro,7,no,peces pequeños
Pez Payaso,36.219513803261876,148.08654091758666,2023-04-29,55.485927422036966,46.63064620596311,451.76216818854266,10.980762163474484,33.01956720068455,2.4767695449491187,2.2755657722729694,roca,sí,moluscos,profundo,no,16.3291460118714,azul,salada,sonar,masculino,9,en peligro,3,no,crustáceos
Pez Espada,18.512197215052993,141.28556027486326,2022-08-28,58.8000964301153,35.742554696896455,430.27583311312725,6.440936800386719,36.25579771675047,3.5950418479113804,2.310081607628725,coral,no,moluscos,costero,sí,2.35055043852453,amarillo,dulce,red,femenino,43,no amenazado,2,sí,algas
Pez Espada,31.872513753596465,126.84135950917931,2022-11-19,70.73850140857579,20.07207301693835,289.08966643263386,9.419903316758035,32.75969952408198,4.844640861235397,0.3764629037470282,roca,no,moluscos,arrecife,no,19.01252365581693,verde,salada,sonar,femenino,17,crítico,2,sí,plancton
Pez Espada,-23.366482560995173,-45.005287342901994,2023-07-06,85.41410727699851,11.03252829744486,78.94861863135472,5.3189830195044845,32.32365961726397,8.086271186586806,2.9020647986986576,roca,sí,peces pequeños,pelágico,sí,5.3435235016119895,amarillo,salobre,red,masculino,13,crítico,3,sí,crustáceos
Bacalao,38.59786512970257,158.7962486358208,2022-12-01,38.572042130971795,13.910308385238007,479.3920429831448,21.862369017088458,38.48681111275852,4.518040896476371,1.5370714580067253,roca,no,crustáceos,profundo,sí,22.83384702346922,verde,salobre,visual,femenino,7,vulnerable,3,no,plancton
Pez Espada,-12.296082542372929,109.90818311737388,2023-03-24,104.3217703789461,20.13318871491113,311.7272660468061,19.705988794692047,38.28450016800019,8.107223819358307,2.174201115161579,arena,sí,peces pequeños,arrecife,sí,18.6431287645425,amarillo,dulce,red,masculino,28,no amenazado,5,sí,moluscos
Bacalao,35.244766785699355,126.41087492672517,2023-01-03,91.88306612550004,37.134509636632075,403.92983772868286,29.698908391272347,33.28545571168451,5.982510955848049,1.3367972955722738,arena,no,peces pequeños,profundo,no,10.777758717742667,verde,salada,sonar,masculino,1,crítico,2,sí,moluscos
Tiburón Blanco,-2.8824409851273884,155.64736595699537,2022-11-14,132.48808596474493,2.4876563137142504,28.455865892479878,24.069327177551656,30.857171639694503,3.674548529238937,1.018389458775264,coral,no,crustáceos,arrecife,sí,7.816902924227544,gris,dulce,sonar,indeterminado,5,vulnerable,5,no,moluscos
Pez Espada,-23.21423526395038,157.32045562106913,2023-07-02,176.15317413236625,40.80693301634911,448.5158637074865,11.156012988225363,34.97588840690017,8.215894316866734,1.7529427994004283,arena,no,moluscos,profundo,sí,6.538252680964553,amarillo,salada,red,masculino,41,vulnerable,4,no,crustáceos
Bacalao,-23.97411689732071,-93.5766132264033,2023-06-18,73.5896468244603,38.02767911325181,347.05427067268073,22.697307913886785,34.512546857867655,7.777591730426304,2.6871533793895748,roca,sí,plancton,arrecife,no,17.42078638421355,amarillo,dulce,sonar,indeterminado,12,crítico,6,no,plancton
Pez Payaso,6.766788436465291,-134.03242376021993,2022-11-05,118.36779936672701,25.221124327566283,343.02701998702827,5.3042938360688225,38.69841088128773,2.2881958540447407,1.9564746504038468,arena,sí,plancton,pelágico,no,22.424778907363265,gris,salobre,red,masculino,34,crítico,6,no,moluscos
Bacalao,-42.09897297931542,68.71497968567351,2022-10-09,86.84792662523326,20.283507924831905,55.946063833333774,29.653940967254353,35.469363249543356,7.87954298654808,1.99382904788196,lodo,sí,peces pequeños,costero,no,23.650334498661728,rojo,salada,sonar,masculino,24,crítico,2,sí,crustáceos
Bacalao,43.00561945885086,22.757024389371253,2022-12-07,27.24505059589935,6.078504081511107,356.7187791613812,20.36088269545644,39.427714369333934,7.348545249987285,1.018194701351408,roca,no,crustáceos,profundo,no,24.197893087803298,azul,salada,red,femenino,23,vulnerable,2,no,peces pequeños
Pez Payaso,-22.853650430146434,-62.12645797250444,2023-07-07,167.79356554287673,14.840228007800842,39.24198681217813,7.991754084457149,34.83345760800719,5.003923849667816,0.7790841602856573,coral,no,plancton,profundo,no,23.519423509426456,verde,dulce,visual,indeterminado,20,vulnerable,2,no,algas
Bacalao,-16.43751821541447,66.40182243972563,2022-10-25,134.15895919854893,5.92658963110936,28.857153323707113,17.4629803285791,36.6729155254883,7.035036099409392,1.9212895094523672,coral,sí,moluscos,profundo,sí,17.94963932956529,azul,salada,sonar,femenino,30,vulnerable,5,sí,algas
Pez Payaso,-26.669844625876728,-157.68112416626818,2023-07-25,20.391008667550942,41.03478350574559,163.3486178193979,28.515358691079125,34.79707412234607,3.212471713904189,0.5232678968166691,coral,no,peces pequeños,profundo,sí,5.267187025362618,azul,salobre,sonar,femenino,48,crítico,5,sí,peces pequeños
Salmón,-49.69920394392786,-163.00500606148196,2023-05-15,64.922949236471,25.712224221377358,12.561647687611346,26.24250162652867,33.21114710104106,6.701814786851204,1.3947565361613334,arena,sí,crustáceos,costero,no,8.699845011221077,gris,salada,visual,femenino,17,en peligro,4,no,peces pequeños
Pez Espada,19.255023680879773,-52.448189687366366,2022-08-27,75.61809289801582,12.715945606453538,80.65298774582175,12.472974323978162,30.2745590360762,3.3812253700445423,0.8243249652137368,roca,no,peces pequeños,pelágico,no,9.919939733487366,amarillo,dulce,visual,femenino,40,no amenazado,7,sí,peces pequeños
Tiburón Blanco,9.055290103422351,-110.2152155644221,2022-10-04,166.07567729560552,1.3954227517878115,363.33724457375837,14.903659858753564,37.93329894987135,2.90269537104293,2.146653750411182,lodo,sí,plancton,arrecife,no,16.642538909788545,gris,dulce,red,indeterminado,43,no amenazado,5,no,plancton
Bacalao,30.964454019711567,78.6801782655279,2023-07-03,156.92837787320562,26.43408794930073,417.62780965131003,26.33895326199294,39.03138369953673,3.6063360946545124,1.651950372889092,lodo,no,peces pequeños,costero,sí,11.376245469974153,gris,dulce,sonar,masculino,39,no amenazado,5,no,peces pequeños
Pez Payaso,-45.89892265490195,161.28786164694912,2023-05-07,91.30589338439353,37.72831126081747,90.58118920051172,27.500289930793254,37.3359133812613,2.971005526188944,0.39082845390831267,lodo,sí,crustáceos,profundo,sí,9.00304224401843,gris,salada,visual,indeterminado,6,en peligro,6,sí,moluscos
Pez Espada,42.86556447333203,58.18586892646519,2023-08-16,48.321598930156135,38.44144238850195,411.82547321040954,27.86492607824578,32.72359927627876,2.9898677092730424,1.723685702956016,roca,no,peces pequeños,arrecife,sí,9.255883015788678,azul,salobre,sonar,femenino,5,no amenazado,7,no,moluscos
Bacalao,-16.911305993963445,55.72237216592299,2022-09-26,89.48578746464739,11.114097107913356,240.7845177187805,28.697238125605793,38.16954397270309,9.066224232956754,1.8445388127269104,arena,sí,plancton,costero,no,14.148590121841886,verde,salada,visual,indeterminado,1,en peligro,5,sí,crustáceos
Pez Espada,41.306986250579385,-177.62559356895005,2023-02-06,165.82633803181105,49.755569579392436,478.98942817067655,17.513551395059878,36.128623891497476,9.192813453353711,0.9429617226750808,arena,sí,crustáceos,costero,no,18.85464239133379,azul,dulce,red,masculino,17,en peligro,2,sí,peces pequeños
Salmón,-39.28685179324604,4.419709820866871,2023-03-07,101.43044485699755,28.65460585472594,70.51516796719442,26.537976009021655,36.82940514666286,7.872578208770215,1.0596603180549558,roca,no,moluscos,profundo,sí,7.073627367280538,gris,dulce,red,masculino,2,vulnerable,6,sí,moluscos
Bacalao,24.392058146964118,114.15647526305742,2022-10-18,40.85663389145391,16.934348317019563,27.728826362187494,13.674332887857991,30.662680596040584,8.258156613968648,2.6370528897795453,arena,no,moluscos,costero,no,13.908465324144538,azul,salada,sonar,femenino,44,vulnerable,6,no,plancton
Pez Payaso,7.935823143232653,55.48333152168635,2022-11-13,26.93854503219031,19.9439834800383,422.69487297904243,25.952668147062635,35.81834861928818,4.880627175918366,0.42426147802258873,arena,no,peces pequeños,profundo,no,4.665191603614103,gris,salobre,visual,indeterminado,4,en peligro,3,sí,crustáceos
Salmón,-14.180878474741597,-97.99834152641958,2023-07-12,80.00034901221741,6.65962403727544,181.63078712414318,13.686618289931753,35.61147119223774,6.3519931922941115,2.9071882186200746,arena,no,moluscos,costero,no,24.96714145289335,azul,salobre,visual,indeterminado,4,vulnerable,7,no,algas
Bacalao,-42.08576040669807,125.45108943379228,2022-09-09,46.705305983752304,24.92111449314712,229.1279259099405,20.2079480833956,36.616680818966536,8.517738875849883,0.7200836618060497,coral,no,peces pequeños,arrecife,sí,13.478683592943106,azul,salobre,red,masculino,48,en peligro,2,sí,crustáceos
Pez Espada,10.473650984674052,167.17562071746562,2023-04-02,154.10741212309742,37.788124171460886,256.3852089002537,16.711623450884797,37.71631592168247,5.913020134431799,0.8011215565111324,roca,no,moluscos,costero,no,6.03189135500677,gris,salobre,visual,masculino,3,en peligro,7,sí,crustáceos
Salmón,-47.35601169260869,-79.56257489990264,2022-11-10,70.17622652361716,20.765799825800904,412.75819726506256,27.323479985959484,34.04634618895625,7.8956571793477135,1.234089804219794,roca,sí,plancton,arrecife,sí,16.035172497973015,gris,salobre,visual,femenino,42,crítico,6,no,moluscos
Pez Payaso,0.12820991460075248,-105.44603682030959,2023-07-17,177.94154557269727,43.409206547093135,38.924189997910695,6.663022200846944,31.549741577897578,5.38731282722949,2.8493366275266685,coral,sí,moluscos,pelágico,sí,7.2238354022140685,azul,dulce,visual,masculino,41,en peligro,2,sí,peces pequeños
Bacalao,10.420857579365496,-58.13031432503668,2022-08-27,131.12287208769646,24.099242711994705,276.01100927751446,28.71982878955018,39.23868290929835,4.769944662532004,2.698223551825945,lodo,sí,plancton,arrecife,sí,16.952987325494224,gris,dulce,sonar,masculino,46,en peligro,6,no,moluscos
Pez Espada,23.2523747287522,-157.2630178040384,2023-07-10,90.85947676658218,45.08018630778584,215.8535513531279,16.552362367951794,37.76569780977262,8.774989004114637,2.2651912491044564,coral,sí,peces pequeños,costero,no,6.129149171639891,rojo,salobre,visual,indeterminado,10,vulnerable,3,no,crustáceos
Pez Espada,49.133463422484596,134.4357623112752,2023-07-17,129.8103597784323,35.308586367224706,170.79987324162886,17.0348245515968,35.40368809666451,4.66123687044388,2.404551316623538,lodo,sí,crustáceos,profundo,no,3.7133746015288094,rojo,salobre,red,indeterminado,38,en peligro,4,sí,crustáceos
Salmón,-23.99062864922351,154.5478129916932,2023-03-21,73.13131514583792,3.2229802286733267,174.71747910073614,25.695424693471182,33.545293722763404,5.804830509433821,1.612916637414192,coral,no,crustáceos,arrecife,sí,6.659632583216535,gris,salobre,sonar,femenino,36,vulnerable,7,sí,algas
Bacalao,-17.761017862652494,47.9890942679269,2023-02-22,45.43829822680014,3.8173645029957517,465.24003653830846,21.65454944997935,39.839708995730916,2.8650696159200963,2.7244496688395263,lodo,no,plancton,pelágico,sí,14.381261414670645,verde,salada,visual,femenino,22,no amenazado,7,no,peces pequeños
Pez Espada,-15.885465319100803,95.16053262724057,2023-08-19,193.5519670862119,40.10526683711896,134.78814862936002,28.842749450507178,30.93456769555554,6.079166322296467,0.4692336857481183,lodo,sí,crustáceos,arrecife,no,11.678442366431529,amarillo,salada,visual,indeterminado,21,no amenazado,4,no,algas
Salmón,23.158271185883507,60.714243876656184,2023-06-14,121.36906019894315,18.162773766616585,227.85496338948315,18.665404475644905,39.346149210445446,6.845656427175571,1.671854128569122,coral,no,crustáceos,pelágico,no,18.896340977016056,rojo,salobre,visual,masculino,41,en peligro,3,no,crustáceos
Tiburón Blanco,43.181926825611384,-44.15247745564713,2023-08-09,21.319061825864836,9.8676311516541,246.90837152174328,18.96629527962422,34.04146638282147,5.125252665456033,2.4824014473710965,coral,sí,peces pequeños,profundo,sí,6.713661696655975,azul,salobre,sonar,masculino,5,vulnerable,7,sí,peces pequeños
Pez Espada,47.432374958155876,47.53525033953568,2022-09-10,75.85655713320365,43.333363809199156,360.2120269654677,29.29256663641167,30.968234431525428,7.173607437321853,1.7528023984963033,coral,sí,peces pequeños,profundo,no,16.628598139290123,rojo,dulce,visual,indeterminado,35,no amenazado,5,no,crustáceos
Salmón,44.58113665581291,121.07526151504067,2023-01-05,48.71620894261902,49.173679978258534,259.9742928657368,28.161004756094133,33.791733276817844,5.530679480485519,2.4623617315416655,lodo,sí,peces pequeños,pelágico,no,9.660998477565954,verde,dulce,visual,masculino,25,en peligro,4,no,peces pequeños
Tiburón Blanco,37.93830077152434,111.56666768487617,2023-01-13,66.47299637411697,40.533037644442494,310.9951367731931,10.21732405119513,37.49654377749921,5.410322567070308,0.5845464303268858,arena,no,moluscos,profundo,sí,12.024584388364014,gris,salobre,red,femenino,42,en peligro,7,sí,plancton
Salmón,49.0977373820631,-150.81929048999717,2022-10-21,30.02879355203627,36.39391093056133,200.01659696668762,12.673619857099975,34.24772871342762,5.381190805164349,0.21185142581854835,coral,no,plancton,arrecife,no,22.974744969128967,azul,dulce,sonar,indeterminado,37,vulnerable,2,no,moluscos
Pez Espada,-12.405427316550309,-13.463654204477848,2022-10-17,64.11541303541873,0.5474487089397864,359.58970174395677,20.633471039021455,34.93035468520063,8.876571279042933,1.7201429913648858,roca,sí,crustáceos,costero,sí,19.956926643527243,azul,salobre,red,indeterminado,23,crítico,6,no,moluscos
Tiburón Blanco,44.83213199987064,-36.96427297539,2023-01-06,142.942898095901,5.745709348517225,233.46004856189526,28.48437511998915,38.234594564978586,7.821474914303431,2.121759994803813,roca,sí,crustáceos,profundo,no,6.6208793709481295,azul,salada,red,femenino,16,no amenazado,3,sí,algas
Salmón,26.10199623959116,90.72314848075126,2022-10-01,167.70971853051566,33.71171769674351,112.13384390742463,19.08392054407448,36.15521330426308,5.6533292296244495,1.7120084884177456,lodo,no,crustáceos,pelágico,no,17.7582496344647,rojo,salobre,sonar,femenino,11,crítico,7,sí,moluscos
Bacalao,-33.154014047202175,0.4953382364819845,2022-10-17,82.53056317385037,20.773442957788035,408.64817901888875,23.320573891562393,36.68080388716064,7.1096993863803615,1.1548256775428816,roca,sí,peces pequeños,arrecife,sí,3.4914715473442164,verde,salada,visual,indeterminado,42,en peligro,6,no,crustáceos
Tiburón Blanco,-45.45348121227977,-54.107600915008945,2023-03-29,114.0438347387173,1.4640285538219024,382.960633259456,7.349967108439577,31.540174983903405,8.589724232383459,2.1958536962957127,roca,sí,crustáceos,costero,no,24.942823035685038,gris,dulce,sonar,masculino,33,en peligro,4,no,moluscos
Salmón,-28.551604212967774,74.28591381355255,2022-12-31,27.52230744383253,37.17304849333666,314.11758270583437,18.06560399335747,32.52455195889312,5.647796445730664,2.7976890808715744,lodo,sí,peces pequeños,arrecife,sí,22.287700686970233,azul,salobre,red,femenino,33,en peligro,4,sí,crustáceos
Bacalao,27.87511242876262,-9.51173267907646,2023-06-27,36.34414407641048,21.22887126005919,261.4516594166382,8.690041553891568,34.11256853747485,8.754492527225125,1.7527654414906868,arena,sí,plancton,pelágico,no,21.261915857596822,azul,salobre,sonar,femenino,23,en peligro,2,sí,algas
